,Load [W],Mass Flow Rate [kg/s]
2018-01-04 01:36:00,0.0,0.1
2018-01-04 01:37:00,0.0,0.1
2018-01-04 01:38:00,0.0,0.1
2018-01-04 01:39:00,0.0,0.1
2018-01-04 01:40:00,0.0,0.1
2018-01-04 01:41:00,0.0,0.1
2018-01-04 01:42:00,0.0,0.1
2018-01-04 01:43:00,151.62740605713174,0.1
2018-01-04 01:44:00,159.4380733151195,0.1
2018-01-04 01:45:00,191.283588207436,0.1
2018-01-04 01:46:00,101.63971229109801,0.1
2018-01-04 01:47:00,103.3525614161127,0.1
2018-01-04 01:48:00,194.08817888259316,0.1
2018-01-04 01:49:00,328.8536249010077,0.1
2018-01-04 01:50:00,466.20853239195503,0.1
2018-01-04 01:51:00,478.0681161308406,0.1
2018-01-04 01:52:00,465.3830480076543,0.1
2018-01-04 01:53:00,325.91025650987524,0.1
2018-01-04 01:54:00,156.8926758814024,0.1
2018-01-04 01:55:00,120.29589809743582,0.1
2018-01-04 01:56:00,93.49508362613335,0.1
2018-01-04 01:57:00,95.25001080472738,0.1
2018-01-04 01:58:00,0.0,0.1
2018-01-04 01:59:00,0.0,0.1
2018-01-04 02:00:00,0.0,0.1
2018-01-04 02:01:00,0.0,0.1
2018-01-04 02:02:00,0.0,0.1
2018-01-04 02:03:00,0.0,0.1
2018-01-04 02:04:00,0.0,0.1
2018-01-04 02:05:00,2920.3144624713977,0.1
2018-01-04 02:06:00,2284.801921359351,0.1
2018-01-04 02:07:00,3297.8593208710868,0.1
2018-01-04 02:08:00,3508.6402146720056,0.1
2018-01-04 02:09:00,3620.601675672401,0.1
2018-01-04 02:10:00,3660.532999231136,0.1
2018-01-04 02:11:00,3439.089530280689,0.1
2018-01-04 02:12:00,3650.599105067927,0.1
2018-01-04 02:13:00,3743.053641711675,0.1
2018-01-04 02:14:00,3721.8893250388132,0.1
2018-01-04 02:15:00,3495.773381127896,0.1
2018-01-04 02:16:00,2369.195977083141,0.1
2018-01-04 02:17:00,1803.0334010206968,0.1
2018-01-04 02:18:00,1686.1458477191957,0.1
2018-01-04 02:19:00,1510.93392012697,0.1
2018-01-04 02:20:00,1421.1821277056415,0.1
2018-01-04 02:21:00,0.0,0.1
2018-01-04 02:22:00,0.0,0.1
2018-01-04 02:23:00,0.0,0.1
2018-01-04 02:24:00,0.0,0.1
2018-01-04 02:25:00,0.0,0.1
2018-01-04 02:26:00,0.0,0.1
2018-01-04 02:27:00,0.0,0.1
2018-01-04 02:28:00,0.0,0.1
2018-01-04 02:29:00,1949.911957316542,0.1
2018-01-04 02:30:00,1519.409230228333,0.1
2018-01-04 02:31:00,2700.7260408095776,0.1
2018-01-04 02:32:00,2913.286250954995,0.1
2018-01-04 02:33:00,3164.235419063963,0.1
2018-01-04 02:34:00,3259.7267750076358,0.1
2018-01-04 02:35:00,3012.158391144779,0.1
2018-01-04 02:36:00,3220.173002496465,0.1
2018-01-04 02:37:00,3381.086330419124,0.1
2018-01-04 02:38:00,3478.128626697375,0.1
2018-01-04 02:39:00,3566.6233669064572,0.1
2018-01-04 02:40:00,2756.1111251384423,0.1
2018-01-04 02:41:00,2258.117909661126,0.1
2018-01-04 02:42:00,1931.5061756009359,0.1
2018-01-04 02:43:00,1595.718312237779,0.1
2018-01-04 02:44:00,1515.8155753715084,0.1
2018-01-04 02:45:00,0.0,0.1
2018-01-04 02:46:00,0.0,0.1
2018-01-04 02:47:00,0.0,0.1
2018-01-04 02:48:00,0.0,0.1
2018-01-04 02:49:00,0.0,0.1
2018-01-04 02:50:00,0.0,0.1
2018-01-04 02:51:00,0.0,0.1
2018-01-04 02:52:00,0.0,0.1
2018-01-04 02:53:00,1973.7336372503917,0.1
2018-01-04 02:54:00,1642.9770173388927,0.1
2018-01-04 02:55:00,2851.6524382156067,0.1
2018-01-04 02:56:00,3191.450180152583,0.1
2018-01-04 02:57:00,3341.449105859319,0.1
2018-01-04 02:58:00,3302.0951161410935,0.1
2018-01-04 02:59:00,2984.739488890107,0.1
2018-01-04 03:00:00,3274.579338879292,0.1
2018-01-04 03:01:00,3478.044989488997,0.1
2018-01-04 03:02:00,3542.9373189753774,0.1
2018-01-04 03:03:00,3602.005208734254,0.1
2018-01-04 03:04:00,2854.48942277127,0.1
2018-01-04 03:05:00,2454.8269045967154,0.1
2018-01-04 03:06:00,2261.849943700743,0.1
2018-01-04 03:07:00,1999.7676730617316,0.1
2018-01-04 03:08:00,1865.2535026585392,0.1
2018-01-04 03:09:00,0.0,0.1
2018-01-04 03:10:00,0.0,0.1
2018-01-04 03:11:00,0.0,0.1
2018-01-04 03:12:00,0.0,0.1
2018-01-04 03:13:00,0.0,0.1
2018-01-04 03:14:00,0.0,0.1
2018-01-04 03:15:00,0.0,0.1
2018-01-04 03:16:00,0.0,0.1
2018-01-04 03:17:00,2581.5840677910633,0.1
2018-01-04 03:18:00,2120.2967379066945,0.1
2018-01-04 03:19:00,2493.3702830142793,0.1
2018-01-04 03:20:00,2481.403167687997,0.1
2018-01-04 03:21:00,2507.207710997212,0.1
2018-01-04 03:22:00,2446.3127152795064,0.1
2018-01-04 03:23:00,2196.0440656537653,0.1
2018-01-04 03:24:00,2157.0953753087983,0.1
2018-01-04 03:25:00,2187.756561100149,0.1
2018-01-04 03:26:00,2275.00882448355,0.1
2018-01-04 03:27:00,2380.3999530259325,0.1
2018-01-04 03:28:00,2206.271213005159,0.1
2018-01-04 03:29:00,43.258126124067445,0.1
2018-01-04 03:30:00,67.44589322721723,0.1
2018-01-04 03:31:00,21.876087492488335,0.1
2018-01-04 03:32:00,0.0,0.1
2018-01-04 03:33:00,0.0,0.1
2018-01-04 03:34:00,0.0,0.1
2018-01-04 03:35:00,0.0,0.1
2018-01-04 03:36:00,0.0,0.1
2018-01-04 03:37:00,0.0,0.1
2018-01-04 03:38:00,0.0,0.1
2018-01-04 03:39:00,0.0,0.1
2018-01-04 03:40:00,0.0,0.1
2018-01-04 03:41:00,0.0,0.1
2018-01-04 03:42:00,21.953009077524484,0.1
2018-01-04 03:43:00,157.62911889297806,0.1
2018-01-04 03:44:00,120.64664121077249,0.1
2018-01-04 03:45:00,209.60522208171074,0.1
2018-01-04 03:46:00,202.6626593428714,0.1
2018-01-04 03:47:00,201.06337380695365,0.1
2018-01-04 03:48:00,436.8013590523808,0.1
2018-01-04 03:49:00,393.447286835773,0.1
2018-01-04 03:50:00,521.976878802522,0.1
2018-01-04 03:51:00,462.004207638974,0.1
2018-01-04 03:52:00,549.1341453310189,0.1
2018-01-04 03:53:00,447.3068918998784,0.1
2018-01-04 03:54:00,190.70113253642583,0.1
2018-01-04 03:55:00,155.4810317158681,0.1
2018-01-04 03:56:00,128.35540364651897,0.1
2018-01-04 03:57:00,128.55100728788616,0.1
2018-01-04 03:58:00,111.3375162758632,0.1
2018-01-04 03:59:00,65.59007250395568,0.1
2018-01-04 04:00:00,136.21188373413753,0.1
2018-01-04 04:01:00,69.28757331916681,0.1
2018-01-04 04:02:00,55.35461656981375,0.1
2018-01-04 04:03:00,0.0,0.1
2018-01-04 04:04:00,0.0,0.1
2018-01-04 04:05:00,3216.0874894385283,0.1
2018-01-04 04:06:00,2400.977175851131,0.1
2018-01-04 04:07:00,3264.4187732555934,0.1
2018-01-04 04:08:00,3253.996299905286,0.1
2018-01-04 04:09:00,3367.013219013982,0.1
2018-01-04 04:10:00,3538.9646494621884,0.1
2018-01-04 04:11:00,3352.3364071948363,0.1
2018-01-04 04:12:00,3590.2969117244597,0.1
2018-01-04 04:13:00,3616.987650699972,0.1
2018-01-04 04:14:00,3541.105698406323,0.1
2018-01-04 04:15:00,3494.28183086732,0.1
2018-01-04 04:16:00,2711.2584463119847,0.1
2018-01-04 04:17:00,2367.7077299099465,0.1
2018-01-04 04:18:00,2234.6322946049845,0.1
2018-01-04 04:19:00,2034.7787285735299,0.1
2018-01-04 04:20:00,1939.466033620319,0.1
2018-01-04 04:21:00,0.0,0.1
2018-01-04 04:22:00,0.0,0.1
2018-01-04 04:23:00,0.0,0.1
2018-01-04 04:24:00,0.0,0.1
2018-01-04 04:25:00,0.0,0.1
2018-01-04 04:26:00,0.0,0.1
2018-01-04 04:27:00,0.0,0.1
2018-01-04 04:28:00,0.0,0.1
2018-01-04 04:29:00,2670.3167570601718,0.1
2018-01-04 04:30:00,2161.337877319482,0.1
2018-01-04 04:31:00,3154.0744804641104,0.1
2018-01-04 04:32:00,3331.145626281455,0.1
2018-01-04 04:33:00,3474.0154386003805,0.1
2018-01-04 04:34:00,3443.0925710189817,0.1
2018-01-04 04:35:00,3218.0236409984545,0.1
2018-01-04 04:36:00,3500.9282002748896,0.1
2018-01-04 04:37:00,3545.324410833196,0.1
2018-01-04 04:38:00,3552.6904218925556,0.1
2018-01-04 04:39:00,3535.2691245127166,0.1
2018-01-04 04:40:00,2759.0131708252,0.1
2018-01-04 04:41:00,2349.0657554117565,0.1
2018-01-04 04:42:00,2254.3661772856244,0.1
2018-01-04 04:43:00,1965.2093850302508,0.1
2018-01-04 04:44:00,1765.6368343834056,0.1
2018-01-04 04:45:00,0.0,0.1
2018-01-04 04:46:00,0.0,0.1
2018-01-04 04:47:00,0.0,0.1
2018-01-04 04:48:00,0.0,0.1
2018-01-04 04:49:00,0.0,0.1
2018-01-04 04:50:00,0.0,0.1
2018-01-04 04:51:00,0.0,0.1
2018-01-04 04:52:00,0.0,0.1
2018-01-04 04:53:00,2874.1200251371565,0.1
2018-01-04 04:54:00,2130.63002922366,0.1
2018-01-04 04:55:00,3271.921334272431,0.1
2018-01-04 04:56:00,3509.0416641449006,0.1
2018-01-04 04:57:00,3601.662396596844,0.1
2018-01-04 04:58:00,3673.7546915550033,0.1
2018-01-04 04:59:00,3496.2035048234147,0.1
2018-01-04 05:00:00,3730.887158221583,0.1
2018-01-04 05:01:00,3712.3398700184803,0.1
2018-01-04 05:02:00,3749.10981547793,0.1
2018-01-04 05:03:00,3751.6428124112026,0.1
2018-01-04 05:04:00,2917.4002634742365,0.1
2018-01-04 05:05:00,2526.5525678681265,0.1
2018-01-04 05:06:00,2343.847520026416,0.1
2018-01-04 05:07:00,2149.1313546249435,0.1
2018-01-04 05:08:00,1776.751789493871,0.1
2018-01-04 05:09:00,0.0,0.1
2018-01-04 05:10:00,0.0,0.1
2018-01-04 05:11:00,0.0,0.1
2018-01-04 05:12:00,0.0,0.1
2018-01-04 05:13:00,0.0,0.1
2018-01-04 05:14:00,0.0,0.1
2018-01-04 05:15:00,0.0,0.1
2018-01-04 05:16:00,0.0,0.1
2018-01-04 05:17:00,2392.9843702909366,0.1
2018-01-04 05:18:00,1921.0131545280112,0.1
2018-01-04 05:19:00,3024.5361158169612,0.1
2018-01-04 05:20:00,3331.7416306534533,0.1
2018-01-04 05:21:00,3479.6706615798885,0.1
2018-01-04 05:22:00,3508.267230635336,0.1
2018-01-04 05:23:00,3282.159801640179,0.1
2018-01-04 05:24:00,3653.3771438713543,0.1
2018-01-04 05:25:00,3710.660187763341,0.1
2018-01-04 05:26:00,3486.2363180859697,0.1
2018-01-04 05:27:00,3340.128535891115,0.1
2018-01-04 05:28:00,2682.581543577374,0.1
2018-01-04 05:29:00,2385.6441912558284,0.1
2018-01-04 05:30:00,2243.782076746817,0.1
2018-01-04 05:31:00,2076.2765930537266,0.1
2018-01-04 05:32:00,1957.0166807002845,0.1
2018-01-04 05:33:00,0.0,0.1
2018-01-04 05:34:00,0.0,0.1
2018-01-04 05:35:00,0.0,0.1
2018-01-04 05:36:00,0.0,0.1
2018-01-04 05:37:00,0.0,0.1
2018-01-04 05:38:00,0.0,0.1
2018-01-04 05:39:00,0.0,0.1
2018-01-04 05:40:00,0.0,0.1
2018-01-04 05:41:00,2803.5628588233617,0.1
2018-01-04 05:42:00,2246.246266208206,0.1
2018-01-04 05:43:00,3383.68458490954,0.1
2018-01-04 05:44:00,3610.939471949231,0.1
2018-01-04 05:45:00,3717.9344506357916,0.1
2018-01-04 05:46:00,3725.1870163756626,0.1
2018-01-04 05:47:00,3475.236410480019,0.1
2018-01-04 05:48:00,3552.803532938917,0.1
2018-01-04 05:49:00,3485.732577094866,0.1
2018-01-04 05:50:00,3125.5744344455748,0.1
2018-01-04 05:51:00,2731.442644660539,0.1
2018-01-04 05:52:00,1910.4338106245273,0.1
2018-01-04 05:53:00,1446.7159540106686,0.1
2018-01-04 05:54:00,1319.532949353927,0.1
2018-01-04 05:55:00,1218.4615553056726,0.1
2018-01-04 05:56:00,1212.6481289327148,0.1
2018-01-04 05:57:00,0.0,0.1
2018-01-04 05:58:00,0.0,0.1
2018-01-04 05:59:00,0.0,0.1
2018-01-04 06:00:00,0.0,0.1
2018-01-04 06:01:00,0.0,0.1
2018-01-04 06:02:00,0.0,0.1
2018-01-04 06:03:00,0.0,0.1
2018-01-04 06:04:00,0.0,0.1
2018-01-04 06:05:00,1933.1358729833214,0.1
2018-01-04 06:06:00,1598.5625236107232,0.1
2018-01-04 06:07:00,1908.7169131848261,0.1
2018-01-04 06:08:00,2099.52246816148,0.1
2018-01-04 06:09:00,2292.3670533724335,0.1
2018-01-04 06:10:00,2329.265023282072,0.1
2018-01-04 06:11:00,2023.5511668587717,0.1
2018-01-04 06:12:00,1978.1611525759292,0.1
2018-01-04 06:13:00,1981.1971346232351,0.1
2018-01-04 06:14:00,2017.4609682655498,0.1
2018-01-04 06:15:00,2086.87638520333,0.1
2018-01-04 06:16:00,1962.3244529861622,0.1
2018-01-04 06:17:00,0.0,0.1
2018-01-04 06:18:00,0.0,0.1
2018-01-04 06:19:00,0.0,0.1
2018-01-04 06:20:00,0.0,0.1
2018-01-04 06:21:00,0.0,0.1
2018-01-04 06:22:00,0.0,0.1
2018-01-04 06:23:00,0.0,0.1
2018-01-04 06:24:00,0.0,0.1
2018-01-04 06:25:00,0.0,0.1
2018-01-04 06:26:00,0.0,0.1
2018-01-04 06:27:00,0.0,0.1
2018-01-04 06:28:00,0.0,0.1
2018-01-04 06:29:00,0.0,0.1
2018-01-04 06:30:00,0.0,0.1
2018-01-04 06:31:00,130.17937529339912,0.1
2018-01-04 06:32:00,181.92202648410284,0.1
2018-01-04 06:33:00,147.95668830425552,0.1
2018-01-04 06:34:00,112.20587439499867,0.1
2018-01-04 06:35:00,125.64582015545463,0.1
2018-01-04 06:36:00,148.56802858698683,0.1
2018-01-04 06:37:00,209.69234492629545,0.1
2018-01-04 06:38:00,429.97063790155175,0.1
2018-01-04 06:39:00,351.6387651750574,0.1
2018-01-04 06:40:00,380.22135463683907,0.1
2018-01-04 06:41:00,163.14434266756095,0.1
2018-01-04 06:42:00,165.29088829938237,0.1
2018-01-04 06:43:00,88.14134586083205,0.1
2018-01-04 06:44:00,70.31670318811213,0.1
2018-01-04 06:45:00,36.95306007849725,0.1
2018-01-04 06:46:00,0.0,0.1
2018-01-04 06:47:00,0.0,0.1
2018-01-04 06:48:00,62.04846430379733,0.1
2018-01-04 06:49:00,0.0,0.1
2018-01-04 06:50:00,0.0,0.1
2018-01-04 06:51:00,0.0,0.1
2018-01-04 06:52:00,0.0,0.1
2018-01-04 06:53:00,3061.9094743707287,0.1
2018-01-04 06:54:00,2171.5097063110497,0.1
2018-01-04 06:55:00,3218.989551225426,0.1
2018-01-04 06:56:00,3508.5796642706478,0.1
2018-01-04 06:57:00,3487.3999619120173,0.1
2018-01-04 06:58:00,3332.582401648637,0.1
2018-01-04 06:59:00,3072.9601273044514,0.1
2018-01-04 07:00:00,3209.621585358755,0.1
2018-01-04 07:01:00,3185.70475900372,0.1
2018-01-04 07:02:00,3220.9513964232083,0.1
2018-01-04 07:03:00,3304.169352515509,0.1
2018-01-04 07:04:00,2658.4472978759345,0.1
2018-01-04 07:05:00,2245.8413188294335,0.1
2018-01-04 07:06:00,2071.073460503687,0.1
2018-01-04 07:07:00,1860.7225824942395,0.1
2018-01-04 07:08:00,1749.4378762836704,0.1
2018-01-04 07:09:00,0.0,0.1
2018-01-04 07:10:00,0.0,0.1
2018-01-04 07:11:00,0.0,0.1
2018-01-04 07:12:00,0.0,0.1
2018-01-04 07:13:00,0.0,0.1
2018-01-04 07:14:00,0.0,0.1
2018-01-04 07:15:00,0.0,0.1
2018-01-04 07:16:00,0.0,0.1
2018-01-04 07:17:00,1967.2916245392666,0.1
2018-01-04 07:18:00,1732.4863081570736,0.1
2018-01-04 07:19:00,3005.855309539901,0.1
2018-01-04 07:20:00,3229.8285551013687,0.1
2018-01-04 07:21:00,3311.4735956935665,0.1
2018-01-04 07:22:00,3413.6487123321226,0.1
2018-01-04 07:23:00,3204.1884166924383,0.1
2018-01-04 07:24:00,3369.026668635509,0.1
2018-01-04 07:25:00,3374.262281683925,0.1
2018-01-04 07:26:00,3494.809483493733,0.1
2018-01-04 07:27:00,3550.0937829547224,0.1
2018-01-04 07:28:00,2854.2787787357215,0.1
2018-01-04 07:29:00,2489.241146073605,0.1
2018-01-04 07:30:00,2222.184769964104,0.1
2018-01-04 07:31:00,1963.7702270338357,0.1
2018-01-04 07:32:00,1838.3363806027,0.1
2018-01-04 07:33:00,0.0,0.1
2018-01-04 07:34:00,0.0,0.1
2018-01-04 07:35:00,0.0,0.1
2018-01-04 07:36:00,0.0,0.1
2018-01-04 07:37:00,0.0,0.1
2018-01-04 07:38:00,0.0,0.1
2018-01-04 07:39:00,0.0,0.1
2018-01-04 07:40:00,0.0,0.1
2018-01-04 07:41:00,2616.383308955244,0.1
2018-01-04 07:42:00,2031.7007479227714,0.1
2018-01-04 07:43:00,3155.8160119055947,0.1
2018-01-04 07:44:00,3411.013501091274,0.1
2018-01-04 07:45:00,3490.7100500558267,0.1
2018-01-04 07:46:00,3501.568611418773,0.1
2018-01-04 07:47:00,3305.2631621642254,0.1
2018-01-04 07:48:00,3550.3193820869105,0.1
2018-01-04 07:49:00,3516.226670850021,0.1
2018-01-04 07:50:00,3625.5483064493137,0.1
2018-01-04 07:51:00,3645.2915778034226,0.1
2018-01-04 07:52:00,2866.0970198386476,0.1
2018-01-04 07:53:00,2422.1339450437818,0.1
2018-01-04 07:54:00,2217.1021712085603,0.1
2018-01-04 07:55:00,2048.3918089187223,0.1
2018-01-04 07:56:00,1995.2255815807277,0.1
2018-01-04 07:57:00,0.0,0.1
2018-01-04 07:58:00,0.0,0.1
2018-01-04 07:59:00,0.0,0.1
2018-01-04 08:00:00,0.0,0.1
2018-01-04 08:01:00,0.0,0.1
2018-01-04 08:02:00,0.0,0.1
2018-01-04 08:03:00,0.0,0.1
2018-01-04 08:04:00,0.0,0.1
2018-01-04 08:05:00,2633.6850076957576,0.1
2018-01-04 08:06:00,2170.5804420891905,0.1
2018-01-04 08:07:00,3294.945913228898,0.1
2018-01-04 08:08:00,3434.597156116369,0.1
2018-01-04 08:09:00,3475.2743858144895,0.1
2018-01-04 08:10:00,3523.577481223263,0.1
2018-01-04 08:11:00,3274.9155259994764,0.1
2018-01-04 08:12:00,3540.3814583058997,0.1
2018-01-04 08:13:00,3550.3900373461192,0.1
2018-01-04 08:14:00,3556.5724397991644,0.1
2018-01-04 08:15:00,3626.5151171247,0.1
2018-01-04 08:16:00,2937.803152857183,0.1
2018-01-04 08:17:00,2549.3510281956414,0.1
2018-01-04 08:18:00,2295.7327947434383,0.1
2018-01-04 08:19:00,2044.7631778409318,0.1
2018-01-04 08:20:00,1975.702233038421,0.1
2018-01-04 08:21:00,0.0,0.1
2018-01-04 08:22:00,0.0,0.1
2018-01-04 08:23:00,0.0,0.1
2018-01-04 08:24:00,0.0,0.1
2018-01-04 08:25:00,0.0,0.1
2018-01-04 08:26:00,0.0,0.1
2018-01-04 08:27:00,0.0,0.1
2018-01-04 08:28:00,0.0,0.1
2018-01-04 08:29:00,2811.3957018447004,0.1
2018-01-04 08:30:00,2210.757027817779,0.1
2018-01-04 08:31:00,3188.2296706716274,0.1
2018-01-04 08:32:00,3424.0479872821634,0.1
2018-01-04 08:33:00,3590.5232706216216,0.1
2018-01-04 08:34:00,3649.8235716631757,0.1
2018-01-04 08:35:00,3395.9863267801284,0.1
2018-01-04 08:36:00,3639.2423160353246,0.1
2018-01-04 08:37:00,3728.4125422681473,0.1
2018-01-04 08:38:00,3747.5036793466434,0.1
2018-01-04 08:39:00,3720.025189975729,0.1
2018-01-04 08:40:00,2791.9320709990893,0.1
2018-01-04 08:41:00,2400.3621261087633,0.1
2018-01-04 08:42:00,2319.794369777319,0.1
2018-01-04 08:43:00,2161.0334977377943,0.1
2018-01-04 08:44:00,2093.9424625166034,0.1
2018-01-04 08:45:00,0.0,0.1
2018-01-04 08:46:00,0.0,0.1
2018-01-04 08:47:00,0.0,0.1
2018-01-04 08:48:00,0.0,0.1
2018-01-04 08:49:00,0.0,0.1
2018-01-04 08:50:00,0.0,0.1
2018-01-04 08:51:00,0.0,0.1
2018-01-04 08:52:00,0.0,0.1
2018-01-04 08:53:00,2776.816813352558,0.1
2018-01-04 08:54:00,2052.2868028599614,0.1
2018-01-04 08:55:00,2538.064529882957,0.1
2018-01-04 08:56:00,2678.2139777502625,0.1
2018-01-04 08:57:00,2686.2481107325307,0.1
2018-01-04 08:58:00,2613.3392444558526,0.1
2018-01-04 08:59:00,2331.4413407163474,0.1
2018-01-04 09:00:00,2304.952683900482,0.1
2018-01-04 09:01:00,2198.6567257191377,0.1
2018-01-04 09:02:00,2342.951312712148,0.1
2018-01-04 09:03:00,2571.946076606045,0.1
2018-01-04 09:04:00,2012.7444958677243,0.1
2018-01-04 09:05:00,0.0,0.1
2018-01-04 09:06:00,0.0,0.1
2018-01-04 09:07:00,0.0,0.1
2018-01-04 09:08:00,0.0,0.1
2018-01-04 09:09:00,0.0,0.1
2018-01-04 09:10:00,0.0,0.1
2018-01-04 09:11:00,0.0,0.1
2018-01-04 09:12:00,0.0,0.1
2018-01-04 09:13:00,0.0,0.1
2018-01-04 09:14:00,0.0,0.1
2018-01-04 09:15:00,0.0,0.1
2018-01-04 09:16:00,0.0,0.1
2018-01-04 09:17:00,0.0,0.1
2018-01-04 09:18:00,44.561007062375175,0.1
2018-01-04 09:19:00,180.29348331930206,0.1
2018-01-04 09:20:00,238.61450544178172,0.1
2018-01-04 09:21:00,165.63642084327205,0.1
2018-01-04 09:22:00,218.52623973416613,0.1
2018-01-04 09:23:00,266.06833299222745,0.1
2018-01-04 09:24:00,374.16346467161634,0.1
2018-01-04 09:25:00,202.96314540358424,0.1
2018-01-04 09:26:00,192.55812939368468,0.1
2018-01-04 09:27:00,279.8761339901398,0.1
2018-01-04 09:28:00,439.33066347987676,0.1
2018-01-04 09:29:00,255.0491305324382,0.1
2018-01-04 09:30:00,170.80371623810825,0.1
2018-01-04 09:31:00,63.398572756671534,0.1
2018-01-04 09:32:00,0.0,0.1
2018-01-04 09:33:00,0.0,0.1
2018-01-04 09:34:00,0.0,0.1
2018-01-04 09:35:00,0.0,0.1
2018-01-04 09:36:00,0.0,0.1
2018-01-04 09:37:00,0.0,0.1
2018-01-04 09:38:00,0.0,0.1
2018-01-04 09:39:00,0.0,0.1
2018-01-04 09:40:00,0.0,0.1
2018-01-04 09:41:00,2858.3929910682245,0.1
2018-01-04 09:42:00,2095.4062129839645,0.1
2018-01-04 09:43:00,3382.188226114057,0.1
2018-01-04 09:44:00,3627.598493328684,0.1
2018-01-04 09:45:00,3725.584563838006,0.1
2018-01-04 09:46:00,3715.0400982042847,0.1
2018-01-04 09:47:00,3410.851780648546,0.1
2018-01-04 09:48:00,3600.8672762313277,0.1
2018-01-04 09:49:00,3624.8365318363153,0.1
2018-01-04 09:50:00,3740.674667202751,0.1
2018-01-04 09:51:00,3843.3308948819476,0.1
2018-01-04 09:52:00,3046.056836867429,0.1
2018-01-04 09:53:00,2433.568461492113,0.1
2018-01-04 09:54:00,2088.7908234341385,0.1
2018-01-04 09:55:00,1861.7329481027384,0.1
2018-01-04 09:56:00,1823.9214118122263,0.1
2018-01-04 09:57:00,0.0,0.1
2018-01-04 09:58:00,0.0,0.1
2018-01-04 09:59:00,0.0,0.1
2018-01-04 10:00:00,0.0,0.1
2018-01-04 10:01:00,0.0,0.1
2018-01-04 10:02:00,0.0,0.1
2018-01-04 10:03:00,0.0,0.1
2018-01-04 10:04:00,0.0,0.1
2018-01-04 10:05:00,2593.306777960428,0.1
2018-01-04 10:06:00,2137.300421178816,0.1
2018-01-04 10:07:00,3386.0950977710286,0.1
2018-01-04 10:08:00,3588.0380514744743,0.1
2018-01-04 10:09:00,3688.007821630946,0.1
2018-01-04 10:10:00,3638.722516719998,0.1
2018-01-04 10:11:00,3316.495020884585,0.1
2018-01-04 10:12:00,3572.42137244362,0.1
2018-01-04 10:13:00,3746.668943836633,0.1
2018-01-04 10:14:00,3731.917304813989,0.1
2018-01-04 10:15:00,3794.92886331029,0.1
2018-01-04 10:16:00,3032.117951714303,0.1
2018-01-04 10:17:00,2567.5014172807305,0.1
2018-01-04 10:18:00,2322.2513058808368,0.1
2018-01-04 10:19:00,2091.037594546447,0.1
2018-01-04 10:20:00,2032.078155568676,0.1
2018-01-04 10:21:00,0.0,0.1
2018-01-04 10:22:00,0.0,0.1
2018-01-04 10:23:00,0.0,0.1
2018-01-04 10:24:00,0.0,0.1
2018-01-04 10:25:00,0.0,0.1
2018-01-04 10:26:00,0.0,0.1
2018-01-04 10:27:00,0.0,0.1
2018-01-04 10:28:00,0.0,0.1
2018-01-04 10:29:00,2885.69054971882,0.1
2018-01-04 10:30:00,2228.444558784445,0.1
2018-01-04 10:31:00,3311.5006828501287,0.1
2018-01-04 10:32:00,3549.7071318898184,0.1
2018-01-04 10:33:00,3683.51530244408,0.1
2018-01-04 10:34:00,3563.6513937824275,0.1
2018-01-04 10:35:00,3299.553786515432,0.1
2018-01-04 10:36:00,3596.8363126352024,0.1
2018-01-04 10:37:00,3653.279887988258,0.1
2018-01-04 10:38:00,3518.325093359422,0.1
2018-01-04 10:39:00,3591.2781191641416,0.1
2018-01-04 10:40:00,3072.071989155464,0.1
2018-01-04 10:41:00,2736.8743448109562,0.1
2018-01-04 10:42:00,2346.9951652129203,0.1
2018-01-04 10:43:00,2045.518229107807,0.1
2018-01-04 10:44:00,1890.958259966414,0.1
2018-01-04 10:45:00,0.0,0.1
2018-01-04 10:46:00,0.0,0.1
2018-01-04 10:47:00,0.0,0.1
2018-01-04 10:48:00,0.0,0.1
2018-01-04 10:49:00,0.0,0.1
2018-01-04 10:50:00,0.0,0.1
2018-01-04 10:51:00,0.0,0.1
2018-01-04 10:52:00,0.0,0.1
2018-01-04 10:53:00,2645.4034345242985,0.1
2018-01-04 10:54:00,2104.615947017779,0.1
2018-01-04 10:55:00,3325.260104603834,0.1
2018-01-04 10:56:00,3543.4609788931684,0.1
2018-01-04 10:57:00,3610.5100487822097,0.1
2018-01-04 10:58:00,3592.826502470362,0.1
2018-01-04 10:59:00,3285.02729484966,0.1
2018-01-04 11:00:00,3536.032636383823,0.1
2018-01-04 11:01:00,3628.1405543586893,0.1
2018-01-04 11:02:00,3666.6739929798446,0.1
2018-01-04 11:03:00,3804.599504787595,0.1
2018-01-04 11:04:00,3111.867150064689,0.1
2018-01-04 11:05:00,2724.056358911249,0.1
2018-01-04 11:06:00,2518.5163771697953,0.1
2018-01-04 11:07:00,2265.1408305486393,0.1
2018-01-04 11:08:00,2235.471541463018,0.1
2018-01-04 11:09:00,0.0,0.1
2018-01-04 11:10:00,0.0,0.1
2018-01-04 11:11:00,0.0,0.1
2018-01-04 11:12:00,0.0,0.1
2018-01-04 11:13:00,0.0,0.1
2018-01-04 11:14:00,0.0,0.1
2018-01-04 11:15:00,0.0,0.1
2018-01-04 11:16:00,0.0,0.1
2018-01-04 11:17:00,2794.622485780334,0.1
2018-01-04 11:18:00,2046.585118955427,0.1
2018-01-04 11:19:00,3237.164904145406,0.1
